order_id,warehouse_id,courier_partner,shipping_date,delivery_date,delay_reason,delivery_status
ORD-013853,WH-07,FedEx Express,2026-04-22 23:34:11,2026-04-25 23:34:11,None,Delivered
ORD-013854,WH-07,FedEx Express,2026-04-21 19:00:52,2026-04-22 19:00:52,None,Delivered
ORD-013855,WH-05,DHL Supply Chain,2026-04-21 12:23:36,2026-04-24 12:23:36,None,Delivered
ORD-013856,WH-01,Amazon Logistics,2026-04-21 19:25:32,2026-04-24 19:25:32,None,Delivered
ORD-013857,WH-08,FedEx Express,2026-04-22 17:31:41,2026-04-24 17:31:41,None,Delivered
ORD-013858,WH-02,FedEx Express,2026-04-22 05:24:58,2026-04-23 05:24:58,None,Delivered
ORD-013859,WH-01,DHL Supply Chain,2026-04-21 15:06:55,2026-04-29 15:06:55,Weather Disruption,Delayed
ORD-013860,WH-07,FedEx Express,2026-04-22 20:12:21,2026-04-23 20:12:21,None,Delivered
ORD-013861,WH-07,DHL Supply Chain,2026-04-23 00:19:08,2026-04-26 00:19:08,None,Delivered
ORD-013862,WH-04,UPS Ground,2026-04-22 20:57:48,2026-04-25 20:57:48,None,Delivered
ORD-013863,WH-05,Amazon Logistics,2026-04-22 21:08:19,2026-04-23 21:08:19,None,Delivered
ORD-013864,WH-06,DHL Supply Chain,2026-04-22 13:27:36,2026-04-24 13:27:36,None,Delivered
ORD-013865,WH-08,DHL Supply Chain,2026-04-22 06:39:11,2026-04-24 06:39:11,None,Delivered
ORD-013866,WH-01,DHL Supply Chain,2026-04-21 18:54:40,2026-04-22 18:54:40,None,Delivered
ORD-013867,WH-01,DHL Supply Chain,2026-04-22 16:59:43,2026-04-23 16:59:43,None,Delivered
ORD-013868,WH-03,DHL Supply Chain,2026-04-22 12:09:56,2026-04-29 12:09:56,Traffic & Vehicle Breakdown,Delayed
ORD-013869,WH-07,DHL Supply Chain,2026-04-23 03:02:52,2026-04-26 03:02:52,None,Delivered
ORD-013870,WH-02,DHL Supply Chain,2026-04-23 12:55:01,2026-04-25 12:55:01,None,Delivered
ORD-013871,WH-05,UPS Ground,2026-04-22 23:03:46,2026-04-25 23:03:46,None,Delivered
ORD-013872,WH-04,USPS Priority,2026-04-23 06:53:52,2026-04-27 06:53:52,Weather Disruption,Delayed
ORD-013873,WH-08,FedEx Express,2026-04-23 17:59:23,2026-04-25 17:59:23,None,Delivered
ORD-013874,WH-07,FedEx Express,2026-04-22 03:21:32,2026-04-23 03:21:32,None,Delivered
ORD-013875,WH-01,FedEx Express,2026-04-23 09:09:58,2026-04-24 09:09:58,None,Delivered
ORD-013877,WH-06,UPS Ground,2026-04-23 02:01:36,2026-04-25 02:01:36,None,Delivered
ORD-013878,WH-05,UPS Ground,2026-04-22 17:21:22,2026-04-24 17:21:22,None,Delivered
ORD-013879,WH-02,FedEx Express,2026-04-22 23:14:18,2026-04-24 23:14:18,None,Delivered
ORD-013880,WH-08,DHL Supply Chain,2026-04-24 01:45:01,2026-04-25 01:45:01,None,Delivered
ORD-013881,WH-03,Amazon Logistics,2026-04-23 20:08:16,2026-04-24 20:08:16,None,Delivered
ORD-013882,WH-04,DHL Supply Chain,2026-04-23 12:33:57,2026-04-25 12:33:57,None,Delivered
ORD-013883,WH-02,Amazon Logistics,2026-04-23 01:58:32,2026-05-01 01:58:32,Incorrect Address,Delayed
ORD-013884,WH-08,FedEx Express,2026-04-23 15:01:31,2026-04-26 15:01:31,None,Delivered
ORD-013885,WH-07,DHL Supply Chain,2026-04-24 03:38:10,2026-04-25 03:38:10,None,Delivered
ORD-013886,WH-01,Amazon Logistics,2026-04-23 20:19:37,2026-04-26 20:19:37,None,Delivered
ORD-013887,WH-08,UPS Ground,2026-04-23 08:42:00,2026-04-24 08:42:00,None,Delivered
ORD-013888,WH-03,FedEx Express,2026-04-24 16:07:50,2026-05-02 16:07:50,Traffic & Vehicle Breakdown,Delayed
ORD-013889,WH-01,Amazon Logistics,2026-04-23 19:35:57,2026-04-24 19:35:57,None,Delivered
ORD-013890,WH-07,FedEx Express,2026-04-23 19:40:00,2026-04-24 19:40:00,None,Delivered
ORD-013891,WH-01,UPS Ground,2026-04-23 13:09:10,2026-04-28 13:09:10,Weather Disruption,Delayed
ORD-013892,WH-02,FedEx Express,2026-04-24 07:34:02,2026-04-27 07:34:02,None,Delivered
ORD-013893,WH-03,DHL Supply Chain,2026-04-24 13:13:14,2026-04-25 13:13:14,None,Delivered
ORD-013894,WH-01,DHL Supply Chain,2026-04-24 06:07:15,2026-04-25 06:07:15,None,Delivered
ORD-013895,WH-07,USPS Priority,2026-04-24 00:51:11,2026-04-27 00:51:11,None,Delivered
ORD-013896,WH-05,Amazon Logistics,2026-04-23 22:38:23,2026-04-25 22:38:23,None,Delivered
ORD-013897,WH-03,DHL Supply Chain,2026-04-25 07:11:28,2026-04-26 07:11:28,None,Delivered
ORD-013898,WH-05,Amazon Logistics,2026-04-24 18:33:24,2026-04-26 18:33:24,None,Delivered
ORD-013899,WH-01,FedEx Express,2026-04-25 02:52:50,2026-04-26 02:52:50,None,Delivered
ORD-013900,WH-04,DHL Supply Chain,2026-04-24 14:23:33,2026-04-25 14:23:33,None,Delivered
ORD-013901,WH-04,Amazon Logistics,2026-04-25 16:41:10,2026-04-27 16:41:10,None,Delivered
ORD-013902,WH-06,UPS Ground,2026-04-24 18:06:17,2026-04-25 18:06:17,None,Delivered
ORD-013903,WH-04,DHL Supply Chain,2026-04-25 03:55:00,2026-04-28 03:55:00,None,Delivered
ORD-013904,WH-05,DHL Supply Chain,2026-04-24 15:54:24,2026-04-25 15:54:24,None,Delivered
ORD-013905,WH-08,FedEx Express,2026-04-25 21:00:02,2026-04-26 21:00:02,None,Delivered
ORD-013906,WH-03,UPS Ground,2026-04-25 15:34:32,2026-04-28 15:34:32,None,Delivered
ORD-013907,WH-06,FedEx Express,2026-04-25 13:35:12,2026-04-28 13:35:12,None,Delivered
ORD-013908,WH-07,Amazon Logistics,2026-04-26 08:08:03,2026-04-27 08:08:03,None,Delivered
ORD-013909,WH-08,USPS Priority,2026-04-26 11:21:29,2026-04-29 11:21:29,None,Delivered
ORD-013910,WH-06,FedEx Express,2026-04-25 16:35:57,2026-04-26 16:35:57,None,Delivered
ORD-013911,WH-06,Amazon Logistics,2026-04-26 13:30:20,2026-04-28 13:30:20,None,Delivered
ORD-013912,WH-07,Amazon Logistics,2026-04-25 15:34:45,2026-04-27 15:34:45,None,Delivered
ORD-013913,WH-04,FedEx Express,2026-04-26 14:39:21,2026-04-28 14:39:21,None,Delivered
ORD-013914,WH-08,UPS Ground,2026-04-26 06:54:30,2026-04-28 06:54:30,None,Delivered
ORD-013915,WH-05,Amazon Logistics,2026-04-26 10:14:27,2026-04-30 10:14:27,Warehouse Bottleneck,Delayed
ORD-013916,WH-02,UPS Ground,2026-04-26 21:37:50,2026-05-02 21:37:50,Customs Delay,Delayed
ORD-013917,WH-07,UPS Ground,2026-04-25 23:44:22,2026-04-26 23:44:22,None,Delivered
ORD-013918,WH-03,USPS Priority,2026-04-25 14:16:23,2026-04-26 14:16:23,None,Delivered
ORD-013919,WH-06,Amazon Logistics,2026-04-26 15:40:06,2026-04-29 15:40:06,None,Delivered
ORD-013920,WH-06,UPS Ground,2026-04-27 00:54:09,2026-04-30 00:54:09,None,Delivered
ORD-013921,WH-01,DHL Supply Chain,2026-04-27 15:22:06,2026-04-29 15:22:06,None,Delivered
ORD-013923,WH-03,FedEx Express,2026-04-26 19:52:47,2026-04-29 19:52:47,None,Delivered
ORD-013924,WH-08,Amazon Logistics,2026-04-26 12:38:45,2026-04-29 12:38:45,None,Delivered
ORD-013925,WH-03,FedEx Express,2026-04-27 01:42:55,2026-04-28 01:42:55,None,Delivered
ORD-013926,WH-07,FedEx Express,2026-04-27 19:00:16,2026-04-29 19:00:16,None,Delivered
ORD-013929,WH-03,FedEx Express,2026-04-27 02:48:52,2026-04-30 02:48:52,None,Delivered
ORD-013930,WH-02,FedEx Express,2026-04-27 22:05:54,2026-04-30 22:05:54,None,Delivered
ORD-013931,WH-03,Amazon Logistics,2026-04-27 06:43:45,2026-04-28 06:43:45,None,Delivered
ORD-013933,WH-01,USPS Priority,2026-04-27 21:45:43,2026-04-29 21:45:43,None,Delivered
ORD-013934,WH-01,UPS Ground,2026-04-27 07:58:21,2026-04-30 07:58:21,None,Delivered
ORD-013935,WH-04,FedEx Express,2026-04-26 20:08:45,2026-04-29 20:08:45,None,Delivered
ORD-013937,WH-04,Amazon Logistics,2026-04-27 18:57:23,2026-04-28 18:57:23,None,Delivered
ORD-013938,WH-07,Amazon Logistics,2026-04-28 13:14:59,2026-04-30 13:14:59,None,Delivered
ORD-013939,WH-01,Amazon Logistics,2026-04-27 02:25:51,2026-04-30 02:25:51,None,Delivered
ORD-013940,WH-08,FedEx Express,2026-04-27 11:06:03,2026-05-01 11:06:03,Customs Delay,Delayed
ORD-013941,WH-01,DHL Supply Chain,2026-04-27 08:13:31,2026-04-28 08:13:31,None,Delivered
ORD-013942,WH-03,UPS Ground,2026-04-27 09:06:41,2026-04-28 09:06:41,None,Delivered
ORD-013943,WH-08,UPS Ground,2026-04-28 00:25:24,2026-05-01 00:25:24,None,Delivered
ORD-013944,WH-02,UPS Ground,2026-04-28 21:57:12,2026-04-29 21:57:12,None,Delivered
ORD-013945,WH-03,FedEx Express,2026-04-29 05:36:08,2026-04-30 05:36:08,None,Delivered
ORD-013946,WH-05,USPS Priority,2026-04-27 17:36:53,2026-04-29 17:36:53,None,Delivered
ORD-013947,WH-07,UPS Ground,2026-04-28 07:47:28,2026-04-30 07:47:28,None,Delivered
ORD-013948,WH-03,FedEx Express,2026-04-28 07:58:12,2026-04-30 07:58:12,None,Delivered
ORD-013949,WH-07,Amazon Logistics,2026-04-28 01:01:20,2026-05-01 01:01:20,None,Delivered
ORD-013950,WH-07,FedEx Express,2026-04-28 20:03:10,2026-05-01 20:03:10,None,Delivered
ORD-013951,WH-01,FedEx Express,2026-04-29 00:53:12,2026-05-02 00:53:12,None,Delivered
ORD-013952,WH-07,DHL Supply Chain,2026-04-29 00:43:57,2026-05-02 00:43:57,None,Delivered
ORD-013953,WH-02,UPS Ground,2026-04-28 09:56:51,2026-04-29 09:56:51,None,Delivered
ORD-013954,WH-01,DHL Supply Chain,2026-04-28 10:58:31,2026-05-01 10:58:31,None,Delivered
ORD-013955,WH-08,DHL Supply Chain,2026-04-28 05:02:33,2026-05-01 05:02:33,None,Delivered
ORD-013956,WH-07,UPS Ground,2026-04-28 04:51:36,2026-05-01 04:51:36,None,Delivered
ORD-013957,WH-04,FedEx Express,2026-04-28 09:11:13,2026-04-30 09:11:13,None,Delivered
ORD-013958,WH-04,UPS Ground,2026-04-30 01:15:25,2026-05-02 01:15:25,None,Delivered
ORD-013959,WH-02,USPS Priority,2026-04-28 15:19:53,2026-05-03 15:19:53,Customs Delay,Delayed
ORD-013960,WH-02,FedEx Express,2026-04-29 17:10:43,2026-05-01 17:10:43,None,Delivered
ORD-013961,WH-05,Amazon Logistics,2026-04-30 03:19:37,2026-05-03 03:19:37,None,Delivered
ORD-013962,WH-08,FedEx Express,2026-04-29 08:45:53,2026-05-02 08:45:53,None,Delivered
ORD-013963,WH-06,DHL Supply Chain,2026-04-28 21:34:12,2026-05-01 21:34:12,None,Delivered
ORD-013964,WH-06,USPS Priority,2026-04-29 23:33:37,2026-04-30 23:33:37,None,Delivered
ORD-013965,WH-06,Amazon Logistics,2026-04-28 14:01:06,2026-04-30 14:01:06,None,Delivered
ORD-013966,WH-08,DHL Supply Chain,2026-04-28 18:08:49,2026-04-29 18:08:49,None,Delivered
ORD-013968,WH-04,DHL Supply Chain,2026-04-30 02:33:52,2026-05-03 02:33:52,None,Delivered
ORD-013969,WH-01,DHL Supply Chain,2026-04-30 14:40:28,2026-05-05 14:40:28,Weather Disruption,Delayed
ORD-013970,WH-04,DHL Supply Chain,2026-04-29 21:21:16,2026-05-01 21:21:16,None,Delivered
ORD-013971,WH-05,USPS Priority,2026-04-29 18:42:32,2026-05-02 18:42:32,None,Delivered
ORD-013972,WH-02,DHL Supply Chain,2026-04-30 02:56:34,2026-05-01 02:56:34,None,Delivered
ORD-013973,WH-04,DHL Supply Chain,2026-04-30 18:00:38,2026-05-03 18:00:38,None,Delivered
ORD-013974,WH-04,FedEx Express,2026-04-29 18:01:55,2026-05-02 18:01:55,None,Delivered
ORD-013975,WH-07,UPS Ground,2026-04-30 05:10:16,2026-05-08 05:10:16,Weather Disruption,Delayed
ORD-013976,WH-02,Amazon Logistics,2026-04-29 18:24:07,2026-04-30 18:24:07,None,Delivered
ORD-013977,WH-05,FedEx Express,2026-05-01 00:30:50,2026-05-04 00:30:50,None,Delivered
ORD-013979,WH-04,FedEx Express,2026-05-01 01:44:45,2026-05-03 01:44:45,None,Delivered
ORD-013980,WH-01,DHL Supply Chain,2026-04-30 01:36:59,2026-05-03 01:36:59,None,Delivered
ORD-013981,WH-01,UPS Ground,2026-04-29 13:53:49,2026-05-02 13:53:49,None,Delivered
ORD-013982,WH-02,DHL Supply Chain,2026-05-01 04:10:15,2026-05-02 04:10:15,None,Delivered
ORD-013984,WH-05,FedEx Express,2026-04-30 13:25:59,2026-05-01 13:25:59,None,Delivered
ORD-013985,WH-07,FedEx Express,2026-05-01 03:46:12,2026-05-03 03:46:12,None,Delivered
ORD-013986,WH-06,FedEx Express,2026-04-30 14:21:55,2026-05-04 14:21:55,Traffic & Vehicle Breakdown,Delayed
ORD-013987,WH-05,Amazon Logistics,2026-04-30 20:07:24,2026-05-02 20:07:24,None,Delivered
ORD-013988,WH-08,DHL Supply Chain,2026-04-30 03:31:41,2026-05-01 03:31:41,None,Delivered
ORD-013989,WH-07,UPS Ground,2026-05-01 09:43:29,2026-05-04 09:43:29,None,Delivered
ORD-013990,WH-08,FedEx Express,2026-05-01 07:48:32,2026-05-03 07:48:32,None,Delivered
ORD-013991,WH-04,UPS Ground,2026-05-01 11:53:40,2026-05-04 11:53:40,None,Delivered
ORD-013992,WH-08,Amazon Logistics,2026-04-30 05:10:38,2026-05-01 05:10:38,None,Delivered
ORD-013993,WH-05,FedEx Express,2026-05-01 19:13:50,2026-05-02 19:13:50,None,Delivered
ORD-013994,WH-01,FedEx Express,2026-05-01 10:14:13,2026-05-02 10:14:13,None,Delivered
ORD-013995,WH-02,UPS Ground,2026-05-01 03:42:37,2026-05-04 03:42:37,None,Delivered
ORD-013996,WH-03,Amazon Logistics,2026-04-30 15:30:56,2026-05-03 15:30:56,None,Delivered
ORD-013997,WH-06,UPS Ground,2026-04-30 18:41:43,2026-05-02 18:41:43,None,Delivered
ORD-013998,WH-03,DHL Supply Chain,2026-05-02 02:59:31,2026-05-03 02:59:31,None,Delivered
ORD-013999,WH-06,UPS Ground,2026-05-01 17:26:48,2026-05-02 17:26:48,None,Delivered
ORD-014000,WH-08,USPS Priority,2026-05-01 05:51:55,2026-05-02 05:51:55,None,Delivered
ORD-014002,WH-07,UPS Ground,2026-05-01 21:40:12,2026-05-03 21:40:12,None,Delivered
ORD-014003,WH-06,DHL Supply Chain,2026-05-01 05:39:25,2026-05-04 05:39:25,None,Delivered
ORD-014004,WH-01,DHL Supply Chain,2026-05-01 19:29:55,2026-05-02 19:29:55,None,Delivered
ORD-014005,WH-04,DHL Supply Chain,2026-05-02 02:15:56,2026-05-12 02:15:56,Weather Disruption,Delayed
ORD-014006,WH-05,UPS Ground,2026-05-03 00:08:16,2026-05-06 00:08:16,None,Delivered
ORD-014007,WH-01,Amazon Logistics,2026-05-02 05:37:47,2026-05-06 05:37:47,Weather Disruption,Delayed
ORD-014008,WH-06,UPS Ground,2026-05-01 08:47:32,2026-05-11 08:47:32,Incorrect Address,Delayed
ORD-014009,WH-08,FedEx Express,2026-05-01 19:11:39,2026-05-03 19:11:39,None,Delivered
ORD-014010,WH-03,DHL Supply Chain,2026-05-02 14:09:20,2026-05-09 14:09:20,Warehouse Bottleneck,Delayed
ORD-014011,WH-03,UPS Ground,2026-05-01 10:11:28,2026-05-02 10:11:28,None,Delivered
ORD-014012,WH-06,USPS Priority,2026-05-02 02:26:39,2026-05-12 02:26:39,Traffic & Vehicle Breakdown,Delayed
ORD-014013,WH-03,FedEx Express,2026-05-02 01:32:18,2026-05-04 01:32:18,None,Delivered
ORD-014014,WH-03,FedEx Express,2026-05-02 03:17:41,2026-05-04 03:17:41,None,Delivered
ORD-014015,WH-03,Amazon Logistics,2026-05-03 07:33:23,2026-05-06 07:33:23,None,Delivered
ORD-014016,WH-02,FedEx Express,2026-05-03 09:34:58,2026-05-06 09:34:58,None,Delivered
ORD-014017,WH-06,UPS Ground,2026-05-03 10:36:31,2026-05-05 10:36:31,None,Delivered
ORD-014018,WH-05,USPS Priority,2026-05-02 22:40:24,2026-05-03 22:40:24,None,Delivered
ORD-014019,WH-05,UPS Ground,2026-05-03 03:40:12,2026-05-05 03:40:12,None,Delivered
ORD-014020,WH-07,DHL Supply Chain,2026-05-02 13:57:56,2026-05-03 13:57:56,None,Delivered
ORD-014021,WH-07,Amazon Logistics,2026-05-02 03:53:52,2026-05-03 03:53:52,None,Delivered
ORD-014022,WH-05,Amazon Logistics,2026-05-03 21:43:27,2026-05-06 21:43:27,None,Delivered
ORD-014023,WH-08,UPS Ground,2026-05-03 16:12:55,2026-05-06 16:12:55,None,Delivered
ORD-014024,WH-05,FedEx Express,2026-05-02 13:11:34,2026-05-04 13:11:34,None,Delivered
ORD-014026,WH-03,UPS Ground,2026-05-03 15:17:52,2026-05-06 15:17:52,None,Delivered
ORD-014027,WH-06,FedEx Express,2026-05-02 22:45:29,2026-05-03 22:45:29,None,Delivered
ORD-014028,WH-01,FedEx Express,2026-05-04 13:30:10,2026-05-05 13:30:10,None,Delivered
ORD-014029,WH-04,FedEx Express,2026-05-03 02:30:16,2026-05-06 02:30:16,None,Delivered
ORD-014030,WH-01,FedEx Express,2026-05-04 14:45:08,2026-05-06 14:45:08,None,Delivered
ORD-014031,WH-03,DHL Supply Chain,2026-05-02 23:50:09,2026-05-07 23:50:09,Incorrect Address,Delayed
ORD-014032,WH-01,USPS Priority,2026-05-03 17:33:43,2026-05-10 17:33:43,Incorrect Address,Delayed
ORD-014033,WH-01,FedEx Express,2026-05-04 19:36:21,2026-05-05 19:36:21,None,Delivered
ORD-014034,WH-06,UPS Ground,2026-05-04 01:27:32,2026-05-06 01:27:32,None,Delivered
ORD-014035,WH-01,DHL Supply Chain,2026-05-05 01:27:21,2026-05-07 01:27:21,None,Delivered
ORD-014036,WH-06,FedEx Express,2026-05-05 05:51:07,2026-05-12 05:51:07,Weather Disruption,Delayed
ORD-014037,WH-07,DHL Supply Chain,2026-05-03 18:09:00,2026-05-06 18:09:00,None,Delivered
ORD-014038,WH-03,FedEx Express,2026-05-04 03:31:11,2026-05-07 03:31:11,None,Delivered
ORD-014039,WH-02,UPS Ground,2026-05-04 23:47:16,2026-05-06 23:47:16,None,Delivered
ORD-014040,WH-07,FedEx Express,2026-05-04 21:48:41,2026-05-06 21:48:41,None,Delivered
ORD-014041,WH-05,FedEx Express,2026-05-04 10:06:50,2026-05-05 10:06:50,None,Delivered
ORD-014042,WH-04,DHL Supply Chain,2026-05-05 11:30:40,2026-05-07 11:30:40,None,Delivered
ORD-014043,WH-05,DHL Supply Chain,2026-05-04 22:48:32,2026-05-05 22:48:32,None,Delivered
ORD-014044,WH-08,UPS Ground,2026-05-05 19:06:48,2026-05-07 19:06:48,None,Delivered
ORD-014045,WH-05,UPS Ground,2026-05-05 21:16:17,2026-05-08 21:16:17,None,Delivered
ORD-014046,WH-08,DHL Supply Chain,2026-05-04 11:50:31,2026-05-05 11:50:31,None,Delivered
ORD-014047,WH-08,UPS Ground,2026-05-04 14:38:42,2026-05-06 14:38:42,None,Delivered
ORD-014048,WH-05,FedEx Express,2026-05-06 09:06:33,2026-05-08 09:06:33,None,Delivered
ORD-014050,WH-04,FedEx Express,2026-05-05 18:13:32,2026-05-07 18:13:32,None,Delivered
ORD-014051,WH-06,USPS Priority,2026-05-05 01:15:19,2026-05-08 01:15:19,None,Delivered
ORD-014052,WH-04,DHL Supply Chain,2026-05-05 02:21:44,2026-05-06 02:21:44,None,Delivered
ORD-014053,WH-03,FedEx Express,2026-05-05 06:13:53,2026-05-08 06:13:53,None,Delivered
ORD-014054,WH-02,Amazon Logistics,2026-05-06 20:21:00,2026-05-08 20:21:00,None,Delivered
ORD-014055,WH-01,UPS Ground,2026-05-05 19:49:48,2026-05-06 19:49:48,None,Delivered
ORD-014056,WH-06,UPS Ground,2026-05-06 02:15:29,2026-05-07 02:15:29,None,Delivered
ORD-014057,WH-01,FedEx Express,2026-05-06 08:50:38,2026-05-07 08:50:38,None,Delivered
ORD-014058,WH-08,Amazon Logistics,2026-05-06 06:12:35,2026-05-08 06:12:35,None,Delivered
ORD-014059,WH-02,FedEx Express,2026-05-06 08:48:50,2026-05-08 08:48:50,None,Delivered
ORD-014060,WH-01,FedEx Express,2026-05-07 00:57:59,2026-05-09 00:57:59,None,Delivered
ORD-014061,WH-01,FedEx Express,2026-05-05 13:03:55,2026-05-08 13:03:55,None,Delivered
ORD-014062,WH-05,UPS Ground,2026-05-06 05:53:50,2026-05-09 05:53:50,None,Delivered
ORD-014063,WH-03,Amazon Logistics,2026-05-06 20:22:33,2026-05-08 20:22:33,None,Delivered
ORD-014064,WH-03,FedEx Express,2026-05-07 04:30:11,2026-05-08 04:30:11,None,Delivered
ORD-014065,WH-02,DHL Supply Chain,2026-05-05 21:03:10,2026-05-07 21:03:10,None,Delivered
ORD-014066,WH-05,FedEx Express,2026-05-07 04:57:57,2026-05-10 04:57:57,None,Delivered
ORD-014067,WH-05,DHL Supply Chain,2026-05-07 01:42:18,2026-05-08 01:42:18,None,Delivered
ORD-014068,WH-06,FedEx Express,2026-05-07 06:43:52,2026-05-09 06:43:52,None,Delivered
ORD-014069,WH-06,USPS Priority,2026-05-07 08:14:40,2026-05-12 08:14:40,Customs Delay,Delayed
ORD-014070,WH-08,Amazon Logistics,2026-05-06 18:44:25,2026-05-07 18:44:25,None,Delivered
ORD-014071,WH-04,UPS Ground,2026-05-06 14:12:47,2026-05-09 14:12:47,None,Delivered
ORD-014072,WH-03,UPS Ground,2026-05-06 15:33:27,2026-05-07 15:33:27,None,Delivered
ORD-014073,WH-08,FedEx Express,2026-05-06 10:39:57,2026-05-08 10:39:57,None,Delivered
ORD-014074,WH-07,UPS Ground,2026-05-07 09:12:03,2026-05-09 09:12:03,None,Delivered
ORD-014075,WH-03,DHL Supply Chain,2026-05-07 22:28:17,2026-05-08 22:28:17,None,Delivered
ORD-014077,WH-05,DHL Supply Chain,2026-05-08 04:09:05,2026-05-10 04:09:05,None,Delivered
ORD-014078,WH-01,Amazon Logistics,2026-05-07 17:12:01,2026-05-09 17:12:01,None,Delivered
ORD-014079,WH-08,USPS Priority,2026-05-07 09:14:05,2026-05-08 09:14:05,None,Delivered
ORD-014080,WH-04,Amazon Logistics,2026-05-06 17:59:19,2026-05-08 17:59:19,None,Delivered
ORD-014081,WH-07,Amazon Logistics,2026-05-07 05:53:59,2026-05-10 05:53:59,None,Delivered
ORD-014082,WH-07,UPS Ground,2026-05-07 03:37:24,2026-05-16 03:37:24,Traffic & Vehicle Breakdown,Delayed
ORD-014083,WH-01,UPS Ground,2026-05-07 21:38:40,2026-05-09 21:38:40,None,Delivered
ORD-014084,WH-05,FedEx Express,2026-05-07 12:28:00,2026-05-08 12:28:00,None,Delivered
ORD-014085,WH-08,UPS Ground,2026-05-07 05:18:09,2026-05-09 05:18:09,None,Delivered
ORD-014086,WH-08,FedEx Express,2026-05-07 21:25:28,2026-05-10 21:25:28,None,Delivered
ORD-014088,WH-08,FedEx Express,2026-05-07 20:41:16,2026-05-15 20:41:16,Warehouse Bottleneck,Delayed
ORD-014089,WH-04,Amazon Logistics,2026-05-08 20:18:32,2026-05-09 20:18:32,None,Delivered
ORD-014090,WH-07,DHL Supply Chain,2026-05-07 14:23:21,2026-05-09 14:23:21,None,Delivered
ORD-014091,WH-01,FedEx Express,2026-05-07 05:33:22,2026-05-09 05:33:22,None,Delivered
ORD-014092,WH-08,FedEx Express,2026-05-07 10:48:41,2026-05-10 10:48:41,None,Delivered
ORD-014093,WH-08,UPS Ground,2026-05-08 11:32:43,2026-05-09 11:32:43,None,Delivered
ORD-014094,WH-05,USPS Priority,2026-05-08 20:36:30,2026-05-16 20:36:30,Warehouse Bottleneck,Delayed
ORD-014095,WH-07,Amazon Logistics,2026-05-07 11:36:09,2026-05-10 11:36:09,None,Delivered
ORD-014096,WH-08,DHL Supply Chain,2026-05-08 12:24:37,2026-05-09 12:24:37,None,Delivered
ORD-014097,WH-05,FedEx Express,2026-05-07 14:02:34,2026-05-08 14:02:34,None,Delivered
ORD-014098,WH-07,DHL Supply Chain,2026-05-08 00:04:03,2026-05-10 00:04:03,None,Delivered
ORD-014099,WH-04,UPS Ground,2026-05-08 09:23:05,2026-05-11 09:23:05,None,Delivered
ORD-014100,WH-04,Amazon Logistics,2026-05-08 02:08:38,2026-05-10 02:08:38,None,Delivered
ORD-014101,WH-07,DHL Supply Chain,2026-05-09 06:20:34,2026-05-10 06:20:34,None,Delivered
ORD-014102,WH-01,UPS Ground,2026-05-08 14:11:24,2026-05-09 14:11:24,None,Delivered
ORD-014103,WH-02,UPS Ground,2026-05-09 02:41:05,2026-05-11 02:41:05,None,Delivered
ORD-014104,WH-04,Amazon Logistics,2026-05-08 04:32:03,2026-05-09 04:32:03,None,Delivered
ORD-014105,WH-07,UPS Ground,2026-05-09 12:38:35,2026-05-19 12:38:35,Warehouse Bottleneck,Delayed
ORD-014106,WH-04,Amazon Logistics,2026-05-09 13:40:42,2026-05-11 13:40:42,None,Delivered
ORD-014107,WH-06,FedEx Express,2026-05-09 15:08:42,2026-05-11 15:08:42,None,Delivered
ORD-014108,WH-02,UPS Ground,2026-05-09 07:20:57,2026-05-11 07:20:57,None,Delivered
ORD-014109,WH-06,DHL Supply Chain,2026-05-08 18:23:25,2026-05-09 18:23:25,None,Delivered
ORD-014110,WH-01,USPS Priority,2026-05-09 06:01:37,2026-05-12 06:01:37,None,Delivered
ORD-014111,WH-08,FedEx Express,2026-05-08 20:26:44,2026-05-09 20:26:44,None,Delivered
ORD-014112,WH-03,Amazon Logistics,2026-05-09 17:43:29,2026-05-10 17:43:29,None,Delivered
ORD-014113,WH-01,USPS Priority,2026-05-09 04:19:04,2026-05-12 04:19:04,None,Delivered
ORD-014114,WH-04,UPS Ground,2026-05-08 23:36:51,2026-05-10 23:36:51,None,Delivered
ORD-014115,WH-01,Amazon Logistics,2026-05-09 23:32:32,2026-05-10 23:32:32,None,Delivered
ORD-014116,WH-03,Amazon Logistics,2026-05-09 16:18:29,2026-05-18 16:18:29,Customs Delay,Delayed
ORD-014117,WH-03,DHL Supply Chain,2026-05-09 14:33:01,2026-05-10 14:33:01,None,Delivered
ORD-014118,WH-07,FedEx Express,2026-05-09 22:34:29,2026-05-10 22:34:29,None,Delivered
ORD-014119,WH-06,USPS Priority,2026-05-09 08:29:37,2026-05-16 08:29:37,Warehouse Bottleneck,Delayed
ORD-014120,WH-02,FedEx Express,2026-05-09 16:59:23,2026-05-10 16:59:23,None,Delivered
ORD-014121,WH-01,DHL Supply Chain,2026-05-09 08:00:36,2026-05-12 08:00:36,None,Delivered
ORD-014122,WH-02,DHL Supply Chain,2026-05-08 23:22:54,2026-05-10 23:22:54,None,Delivered
ORD-014123,WH-04,UPS Ground,2026-05-09 01:05:46,2026-05-11 01:05:46,None,Delivered
ORD-014124,WH-05,USPS Priority,2026-05-10 14:51:51,2026-05-11 14:51:51,None,Delivered
