customer_id,signup_date,age,gender,country,city,customer_type,loyalty_status,acquisition_channel
CUST-02971,2024-05-10,22,Female,United States,Los Angeles,B2B Small Business,Silver,Paid Search
CUST-02972,2025-02-06,56,Male,United States,New York,B2C Individual,Bronze,Social Media
CUST-02973,2024-04-26,35,Female,Canada,Toronto,B2C Individual,Silver,Social Media
CUST-02974,2024-02-03,24,Female,Canada,Vancouver,B2C Individual,Bronze,Paid Search
CUST-02975,2024-04-10,34,Non-Binary,United States,Chicago,B2B Small Business,Gold,Social Media
CUST-02976,2024-11-03,56,Female,United States,Chicago,B2C Individual,Gold,Paid Search
CUST-02977,2025-11-19,53,Male,Australia,Perth,B2B Small Business,Bronze,Social Media
CUST-02978,2024-07-19,57,Male,United States,New York,B2C Individual,Bronze,Email Referral
CUST-02979,2024-05-22,62,Male,Canada,Montreal,B2C Individual,Bronze,Organic Search
CUST-02980,2025-05-30,21,Female,Japan,Osaka,B2C Individual,Regular,Social Media
CUST-02981,2024-07-09,55,Male,United Kingdom,Manchester,B2B Small Business,Gold,Organic Search
CUST-02982,2024-03-07,42,Female,United States,Houston,B2B Small Business,Bronze,Organic Search
CUST-02983,2025-12-17,22,Female,Canada,Vancouver,B2C Individual,Silver,Social Media
CUST-02984,2024-03-19,47,Non-Binary,Australia,Sydney,B2C Individual,Bronze,Organic Search
CUST-02985,2024-09-17,29,Male,United Kingdom,London,Corporate Account,Silver,Social Media
CUST-02986,2025-11-03,21,Female,Japan,Osaka,B2C Individual,Gold,Organic Search
CUST-02987,2025-09-05,41,Female,United States,Houston,B2B Small Business,Silver,Paid Search
CUST-02988,2026-02-09,46,Non-Binary,United Kingdom,London,B2C Individual,Gold,Organic Search
CUST-02989,2024-02-15,26,Male,Canada,Montreal,B2C Individual,Silver,Organic Search
CUST-02990,2025-08-17,21,Male,Australia,Perth,B2C Individual,Bronze,Email Referral
CUST-02991,2025-10-24,68,Female,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-02992,2024-09-25,41,Male,Australia,Perth,B2C Individual,Silver,Direct Market
CUST-02993,2025-07-03,31,Male,Germany,Hamburg,B2C Individual,Platinum,Organic Search
CUST-02994,2024-11-29,22,Male,United States,Houston,B2C Individual,Bronze,Email Referral
CUST-02995,2024-10-17,35,Female,United States,New York,B2C Individual,Silver,Social Media
CUST-02996,2025-03-03,59,Female,Australia,Brisbane,B2C Individual,Silver,Organic Search
CUST-02997,2025-03-10,36,Male,United States,Phoenix,B2B Small Business,Silver,Social Media
CUST-02998,2025-11-23,29,Male,United States,Phoenix,B2C Individual,Bronze,Social Media
CUST-02999,2024-08-18,35,Female,United States,New York,B2C Individual,Regular,Paid Search
CUST-03000,2024-02-23,34,Female,Australia,Brisbane,B2C Individual,Bronze,Social Media
CUST-03001,2025-01-16,47,Male,Canada,Vancouver,B2C Individual,Bronze,Paid Search
CUST-03002,2025-04-03,41,Male,Canada,Toronto,B2B Small Business,Gold,Paid Search
CUST-03003,2026-02-14,28,Female,United States,Los Angeles,B2C Individual,Bronze,Paid Search
CUST-03004,2025-10-02,52,Prefer Not to Say,Germany,Hamburg,B2B Small Business,Bronze,Email Referral
CUST-03005,2026-01-14,40,Prefer Not to Say,Germany,Frankfurt,B2C Individual,Silver,Paid Search
CUST-03006,2024-04-04,34,Female,Australia,Melbourne,B2C Individual,Bronze,Paid Search
CUST-03007,2024-05-16,18,Male,France,Lyon,B2C Individual,Regular,Social Media
CUST-03008,2025-03-10,32,Female,United States,Los Angeles,B2B Small Business,Silver,Email Referral
CUST-03009,2025-08-17,49,Male,Canada,Toronto,B2B Small Business,Silver,Social Media
CUST-03010,2024-08-01,26,Female,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-03011,2025-10-13,32,Male,United Kingdom,Birmingham,B2B Small Business,Bronze,Social Media
CUST-03012,2024-11-05,45,Female,United States,Houston,B2C Individual,Silver,Paid Search
CUST-03013,2026-03-27,41,Female,United States,Chicago,B2B Small Business,Silver,Paid Search
CUST-03014,2025-01-22,52,Male,United States,New York,B2C Individual,Gold,Social Media
CUST-03015,2024-01-31,39,Female,Germany,Hamburg,B2C Individual,Bronze,Social Media
CUST-03016,2025-08-17,44,Male,United States,Chicago,B2C Individual,Silver,Email Referral
CUST-03017,2025-07-11,36,Male,Canada,Toronto,Corporate Account,Bronze,Social Media
CUST-03018,2026-01-15,62,Male,United Kingdom,Manchester,B2B Small Business,Silver,Social Media
CUST-03019,2026-01-22,29,Male,United States,Los Angeles,B2B Small Business,Silver,Paid Search
CUST-03020,2025-06-18,37,Male,Canada,Toronto,B2B Small Business,Bronze,Organic Search
CUST-03021,2026-02-19,18,Female,United States,Phoenix,B2C Individual,Silver,Direct Market
CUST-03022,2025-05-14,38,Male,United Kingdom,Manchester,B2B Small Business,Bronze,Paid Search
CUST-03023,2025-08-26,66,Male,Canada,Montreal,Corporate Account,Silver,Social Media
CUST-03024,2025-02-24,62,Male,United States,Chicago,B2C Individual,Silver,Email Referral
CUST-03025,2024-10-06,18,Female,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-03026,2024-02-10,27,Female,United States,Chicago,B2C Individual,Platinum,Email Referral
CUST-03027,2025-05-10,64,Female,France,Marseille,Corporate Account,Silver,Email Referral
CUST-03028,2024-12-06,49,Female,Germany,Hamburg,B2B Small Business,Platinum,Email Referral
CUST-03029,2024-02-15,56,Female,Canada,Toronto,B2B Small Business,Bronze,Organic Search
CUST-03030,2025-03-12,39,Female,Germany,Hamburg,Corporate Account,Platinum,Paid Search
CUST-03031,2024-04-01,35,Female,United States,Los Angeles,B2B Small Business,Bronze,Organic Search
CUST-03032,2026-01-02,65,Male,United Kingdom,London,B2B Small Business,Silver,Social Media
CUST-03033,2025-07-09,63,Female,Canada,Vancouver,B2C Individual,Platinum,Social Media
CUST-03034,2024-12-27,49,Female,United States,Phoenix,B2C Individual,Bronze,Organic Search
CUST-03035,2024-09-04,44,Female,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-03036,2024-06-04,45,Female,United States,Chicago,B2C Individual,Gold,Paid Search
CUST-03037,2025-01-20,35,Female,United Kingdom,Edinburgh,B2B Small Business,Silver,Email Referral
CUST-03038,2025-01-09,56,Female,Japan,Osaka,B2C Individual,Silver,Paid Search
CUST-03039,2025-02-18,66,Male,United States,Chicago,B2C Individual,Bronze,Paid Search
CUST-03040,2024-03-27,46,Male,United Kingdom,Manchester,B2C Individual,Silver,Paid Search
CUST-03041,2024-12-06,35,Male,United States,New York,B2C Individual,Bronze,Email Referral
CUST-03042,2025-08-26,61,Female,Japan,Tokyo,B2C Individual,Platinum,Paid Search
CUST-03043,2025-07-05,25,Female,United States,Los Angeles,B2C Individual,Silver,Paid Search
CUST-03044,2024-09-26,48,Female,United Kingdom,Manchester,B2C Individual,Gold,Organic Search
CUST-03045,2024-09-30,51,Female,Canada,Vancouver,B2C Individual,Bronze,Paid Search
CUST-03046,2025-01-02,24,Female,Canada,Toronto,B2C Individual,Platinum,Email Referral
CUST-03047,2025-05-09,53,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Email Referral
CUST-03048,2025-07-11,35,Female,United States,Houston,B2C Individual,Gold,Organic Search
CUST-03049,2024-02-13,55,Female,United States,New York,B2C Individual,Bronze,Paid Search
CUST-03050,2025-06-30,26,Female,United States,New York,B2C Individual,Gold,Organic Search
CUST-03051,2024-08-08,26,Male,United States,Los Angeles,B2C Individual,Silver,Direct Market
CUST-03052,2024-10-19,63,Female,United Kingdom,London,B2B Small Business,Bronze,Social Media
CUST-03053,2026-02-03,25,Male,United States,Houston,B2C Individual,Silver,Email Referral
CUST-03054,2025-04-25,68,Male,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-03055,2024-09-29,52,Female,Germany,Hamburg,B2C Individual,Bronze,Email Referral
CUST-03056,2026-01-31,35,Female,Japan,Nagoya,B2C Individual,Bronze,Direct Market
CUST-03057,2024-02-28,22,Non-Binary,Germany,Hamburg,B2C Individual,Silver,Organic Search
CUST-03058,2024-05-20,31,Male,United States,Los Angeles,B2C Individual,Silver,Direct Market
CUST-03059,2024-03-28,45,Female,United States,Houston,B2C Individual,Silver,Email Referral
CUST-03060,2024-12-27,47,Male,Japan,Nagoya,B2C Individual,Bronze,Paid Search
CUST-03061,2024-12-05,21,Male,United States,Phoenix,B2C Individual,Gold,Email Referral
CUST-03062,2024-01-31,56,Male,United States,Chicago,B2B Small Business,Platinum,Social Media
CUST-03063,2026-03-28,37,Male,Germany,Munich,B2C Individual,Bronze,Email Referral
CUST-03064,2026-01-12,42,Male,Germany,Hamburg,Corporate Account,Bronze,Organic Search
CUST-03065,2024-01-02,45,Male,Germany,Berlin,B2C Individual,Silver,Social Media
CUST-03066,2025-05-30,29,Male,United States,New York,B2C Individual,Gold,Organic Search
CUST-03067,2024-11-08,19,Female,United States,Los Angeles,B2C Individual,Silver,Email Referral
CUST-03068,2024-07-21,60,Male,Japan,Tokyo,B2B Small Business,Silver,Direct Market
CUST-03069,2025-06-13,31,Female,United States,Los Angeles,B2C Individual,Bronze,Social Media
CUST-03070,2024-10-02,39,Female,Canada,Vancouver,B2C Individual,Gold,Paid Search
CUST-03071,2025-05-17,48,Female,Canada,Montreal,B2C Individual,Silver,Social Media
CUST-03072,2024-04-02,40,Female,Germany,Munich,B2C Individual,Bronze,Paid Search
CUST-03073,2024-02-04,65,Female,United States,Los Angeles,B2B Small Business,Bronze,Social Media
CUST-03074,2024-08-17,37,Female,United States,Los Angeles,B2C Individual,Silver,Social Media
CUST-03075,2024-08-08,55,Male,Germany,Berlin,B2C Individual,Silver,Organic Search
CUST-03076,2024-06-21,21,Female,Australia,Perth,B2C Individual,Silver,Organic Search
CUST-03077,2026-03-28,32,Female,France,Marseille,B2C Individual,Regular,Social Media
CUST-03078,2025-07-20,41,Male,United States,New York,B2C Individual,Bronze,Paid Search
CUST-03079,2024-04-22,42,Male,United States,New York,B2C Individual,Regular,Email Referral
CUST-03080,2025-08-03,18,Male,France,Paris,B2C Individual,Silver,Paid Search
CUST-03081,2025-09-06,24,Female,Canada,Calgary,Corporate Account,Silver,Organic Search
CUST-03082,2024-06-05,48,Male,France,Lyon,B2C Individual,Platinum,Social Media
CUST-03083,2025-06-06,29,Female,United States,New York,Corporate Account,Silver,Social Media
CUST-03084,2025-04-13,59,Male,Germany,Munich,B2C Individual,Bronze,Social Media
CUST-03085,2025-05-16,22,Female,Canada,Toronto,B2C Individual,Platinum,Social Media
CUST-03086,2024-07-30,61,Male,Canada,Toronto,B2C Individual,Silver,Paid Search
CUST-03087,2024-09-01,67,Male,United Kingdom,London,B2C Individual,Silver,Social Media
CUST-03088,2025-11-09,59,Female,United States,Houston,B2C Individual,Platinum,Organic Search
CUST-03089,2026-01-26,55,Male,Germany,Berlin,B2C Individual,Silver,Paid Search
CUST-03090,2025-05-07,29,Male,United States,Chicago,B2C Individual,Silver,Organic Search
CUST-03091,2024-09-27,56,Male,United Kingdom,London,B2B Small Business,Gold,Organic Search
CUST-03092,2025-07-08,35,Female,Japan,Tokyo,B2C Individual,Silver,Organic Search
CUST-03093,2024-12-12,19,Female,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-03094,2024-09-29,27,Female,Australia,Sydney,B2C Individual,Gold,Direct Market
CUST-03095,2025-08-10,32,Female,United States,New York,B2B Small Business,Bronze,Organic Search
CUST-03096,2025-04-21,47,Male,Canada,Toronto,Corporate Account,Gold,Organic Search
CUST-03097,2025-04-02,61,Female,Japan,Nagoya,B2C Individual,Platinum,Email Referral
CUST-03098,2024-07-16,34,Female,United States,Los Angeles,B2C Individual,Bronze,Paid Search
CUST-03099,2024-10-03,21,Male,United States,Phoenix,B2B Small Business,Bronze,Paid Search
CUST-03100,2024-01-03,24,Male,United Kingdom,Manchester,B2B Small Business,Bronze,Paid Search
CUST-03101,2025-08-31,58,Male,United States,Los Angeles,B2C Individual,Silver,Paid Search
CUST-03102,2024-02-20,48,Female,Canada,Montreal,Corporate Account,Platinum,Paid Search
CUST-03103,2024-10-09,68,Male,France,Paris,B2C Individual,Silver,Organic Search
CUST-03104,2025-05-09,56,Female,United Kingdom,London,B2C Individual,Bronze,Email Referral
CUST-03105,2024-12-09,51,Male,United States,Los Angeles,B2C Individual,Silver,Organic Search
CUST-03106,2024-06-10,23,Male,United Kingdom,Birmingham,B2C Individual,Gold,Organic Search
CUST-03107,2026-02-09,67,Male,Canada,Montreal,Corporate Account,Bronze,Social Media
CUST-03108,2024-08-06,55,Male,United States,Chicago,B2C Individual,Gold,Paid Search
CUST-03109,2025-05-29,62,Male,Germany,Munich,B2C Individual,Bronze,Paid Search
CUST-03110,2024-04-30,68,Male,Germany,Munich,B2B Small Business,Gold,Email Referral
CUST-03111,2025-01-04,51,Male,Germany,Berlin,B2C Individual,Bronze,Direct Market
CUST-03112,2025-06-22,61,Male,United States,New York,B2C Individual,Bronze,Email Referral
CUST-03113,2025-05-11,32,Male,Canada,Toronto,B2B Small Business,Gold,Organic Search
CUST-03114,2024-09-17,31,Non-Binary,United States,Phoenix,B2C Individual,Silver,Direct Market
CUST-03115,2024-05-17,23,Female,United States,Los Angeles,B2C Individual,Bronze,Paid Search
CUST-03116,2025-06-05,67,Female,Australia,Melbourne,B2B Small Business,Platinum,Organic Search
CUST-03117,2025-11-24,54,Male,Canada,Montreal,B2C Individual,Silver,Paid Search
CUST-03118,2024-01-18,67,Male,United States,Los Angeles,Corporate Account,Bronze,Social Media
CUST-03119,2025-02-15,49,Male,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-03120,2024-11-21,20,Female,United States,New York,B2C Individual,Gold,Social Media
CUST-03121,2025-01-22,20,Female,United States,New York,B2C Individual,Silver,Email Referral
CUST-03122,2024-04-15,39,Male,United States,Los Angeles,Corporate Account,Bronze,Organic Search
CUST-03123,2025-06-28,39,Female,United States,Phoenix,B2C Individual,Silver,Social Media
CUST-03124,2025-02-02,27,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Paid Search
CUST-03125,2024-06-16,68,Male,Canada,Montreal,B2C Individual,Gold,Paid Search
CUST-03126,2024-01-02,20,Male,Germany,Munich,B2C Individual,Bronze,Organic Search
CUST-03127,2024-03-15,29,Female,Canada,Calgary,B2C Individual,Silver,Social Media
CUST-03128,2025-08-22,46,Female,United States,New York,Corporate Account,Bronze,Paid Search
CUST-03129,2025-11-11,65,Male,Japan,Tokyo,B2B Small Business,Silver,Email Referral
CUST-03130,2025-10-13,34,Male,Australia,Brisbane,B2C Individual,Regular,Direct Market
CUST-03131,2024-09-15,24,Female,Australia,Perth,B2C Individual,Bronze,Direct Market
CUST-03132,2025-10-05,30,Male,Australia,Perth,B2C Individual,Bronze,Organic Search
CUST-03133,2026-02-04,19,Female,France,Paris,B2C Individual,Silver,Organic Search
CUST-03134,2025-08-11,21,Female,United Kingdom,Manchester,B2B Small Business,Gold,Paid Search
CUST-03135,2025-06-29,27,Male,United States,Houston,B2B Small Business,Bronze,Social Media
CUST-03136,2025-08-06,56,Male,Germany,Berlin,B2B Small Business,Silver,Direct Market
CUST-03137,2024-06-06,41,Female,Canada,Montreal,B2C Individual,Platinum,Email Referral
CUST-03138,2026-01-14,34,Male,Canada,Toronto,B2C Individual,Gold,Social Media
CUST-03139,2024-12-16,69,Male,United Kingdom,Edinburgh,B2C Individual,Gold,Organic Search
CUST-03140,2024-09-09,23,Female,United States,New York,B2C Individual,Bronze,Email Referral
CUST-03141,2025-12-02,36,Male,United States,Phoenix,B2C Individual,Platinum,Organic Search
CUST-03142,2024-04-24,22,Male,France,Paris,B2B Small Business,Bronze,Organic Search
CUST-03143,2024-02-21,49,Male,Germany,Frankfurt,B2B Small Business,Bronze,Email Referral
CUST-03144,2025-04-03,27,Female,United Kingdom,Birmingham,Corporate Account,Bronze,Social Media
CUST-03145,2024-02-01,26,Male,United States,Chicago,B2B Small Business,Silver,Organic Search
CUST-03146,2025-05-10,44,Non-Binary,United States,Phoenix,B2C Individual,Gold,Paid Search
CUST-03147,2025-02-09,30,Female,France,Marseille,B2C Individual,Bronze,Organic Search
CUST-03148,2024-06-11,36,Male,Germany,Berlin,B2C Individual,Gold,Social Media
CUST-03149,2024-04-25,38,Male,Canada,Toronto,B2C Individual,Gold,Organic Search
CUST-03150,2025-06-14,41,Male,United Kingdom,Birmingham,B2C Individual,Silver,Email Referral
CUST-03151,2024-09-21,55,Female,Germany,Frankfurt,B2C Individual,Gold,Paid Search
CUST-03152,2025-08-06,21,Female,United States,New York,B2C Individual,Bronze,Paid Search
CUST-03153,2024-09-06,41,Female,Canada,Calgary,B2C Individual,Bronze,Organic Search
CUST-03154,2024-04-26,52,Male,United Kingdom,Birmingham,B2C Individual,Gold,Organic Search
CUST-03155,2024-05-24,20,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Social Media
CUST-03156,2025-06-08,21,Male,Germany,Hamburg,B2C Individual,Bronze,Social Media
CUST-03157,2026-01-19,54,Female,France,Marseille,B2C Individual,Silver,Organic Search
CUST-03158,2024-02-18,57,Female,United States,Houston,B2C Individual,Platinum,Paid Search
CUST-03159,2025-11-01,65,Male,Australia,Melbourne,B2B Small Business,Silver,Email Referral
CUST-03160,2024-09-13,52,Male,United States,Phoenix,B2C Individual,Bronze,Paid Search
CUST-03161,2025-11-05,48,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Organic Search
CUST-03162,2024-09-01,61,Female,United States,Chicago,B2C Individual,Gold,Paid Search
CUST-03163,2024-03-24,42,Male,United States,Houston,Corporate Account,Bronze,Social Media
CUST-03164,2024-06-06,57,Male,United Kingdom,Manchester,B2C Individual,Bronze,Organic Search
CUST-03165,2025-05-29,30,Female,United States,New York,B2B Small Business,Silver,Paid Search
CUST-03166,2024-11-15,21,Male,United Kingdom,Edinburgh,Corporate Account,Silver,Social Media
CUST-03167,2024-10-22,63,Male,France,Marseille,B2B Small Business,Bronze,Direct Market
CUST-03168,2025-09-27,31,Male,United States,Chicago,B2C Individual,Bronze,Paid Search
CUST-03169,2025-02-16,30,Male,Canada,Vancouver,B2C Individual,Bronze,Organic Search
CUST-03170,2025-03-13,44,Female,United Kingdom,London,B2C Individual,Bronze,Paid Search
CUST-03171,2025-04-06,23,Prefer Not to Say,Germany,Frankfurt,B2C Individual,Bronze,Organic Search
CUST-03172,2025-01-04,34,Female,United States,New York,B2C Individual,Silver,Organic Search
CUST-03173,2024-05-29,53,Male,United States,Houston,B2B Small Business,Silver,Social Media
CUST-03174,2024-03-18,57,Female,United States,Houston,B2B Small Business,Silver,Direct Market
CUST-03175,2025-09-02,66,Female,United States,Phoenix,B2C Individual,Silver,Email Referral
CUST-03176,2026-02-01,52,Male,United States,New York,B2C Individual,Bronze,Organic Search
CUST-03177,2024-08-26,34,Female,Germany,Berlin,Corporate Account,Silver,Email Referral
CUST-03178,2024-03-25,58,Male,France,Paris,B2C Individual,Bronze,Organic Search
CUST-03179,2025-07-14,19,Prefer Not to Say,Australia,Perth,B2C Individual,Bronze,Organic Search
CUST-03180,2024-01-06,30,Male,Canada,Calgary,B2C Individual,Bronze,Direct Market
CUST-03181,2025-10-26,69,Female,United States,Phoenix,B2B Small Business,Regular,Direct Market
CUST-03182,2024-05-16,19,Male,United States,New York,B2C Individual,Bronze,Organic Search
CUST-03183,2025-04-02,69,Male,United States,Los Angeles,B2B Small Business,Platinum,Organic Search
CUST-03184,2026-01-16,45,Male,United States,New York,B2C Individual,Bronze,Organic Search
CUST-03185,2024-11-06,60,Female,United Kingdom,Birmingham,B2C Individual,Silver,Social Media
CUST-03186,2024-05-30,43,Female,United Kingdom,Manchester,B2C Individual,Gold,Email Referral
CUST-03187,2024-02-09,39,Female,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-03188,2024-11-17,64,Female,United States,Los Angeles,B2C Individual,Bronze,Paid Search
CUST-03189,2024-09-22,60,Female,Australia,Perth,B2C Individual,Regular,Organic Search
CUST-03190,2025-03-29,20,Male,Canada,Toronto,B2B Small Business,Silver,Organic Search
CUST-03191,2024-05-07,52,Male,United States,Los Angeles,B2C Individual,Bronze,Email Referral
CUST-03192,2026-01-05,29,Female,France,Lyon,B2B Small Business,Bronze,Email Referral
CUST-03193,2024-06-28,41,Female,Japan,Nagoya,Corporate Account,Platinum,Organic Search
CUST-03194,2025-04-24,22,Female,United States,Houston,B2B Small Business,Gold,Organic Search
CUST-03195,2025-09-09,37,Male,United States,Chicago,Corporate Account,Silver,Organic Search
CUST-03196,2026-01-01,56,Male,United Kingdom,Birmingham,B2C Individual,Bronze,Paid Search
CUST-03197,2026-01-29,56,Female,France,Marseille,B2C Individual,Gold,Organic Search
CUST-03198,2025-02-15,30,Female,Australia,Perth,Corporate Account,Bronze,Paid Search
CUST-03199,2024-05-21,58,Male,United States,Chicago,B2B Small Business,Silver,Paid Search
CUST-03200,2025-08-25,62,Female,United States,Houston,B2B Small Business,Silver,Organic Search
CUST-03201,2024-10-14,29,Female,Germany,Frankfurt,B2C Individual,Bronze,Email Referral
CUST-03202,2025-07-30,30,Male,United Kingdom,Edinburgh,B2C Individual,Silver,Organic Search
CUST-03203,2025-08-15,27,Female,United States,Phoenix,B2C Individual,Platinum,Email Referral
CUST-03204,2025-07-27,50,Female,Australia,Brisbane,B2C Individual,Gold,Social Media
CUST-03205,2024-10-16,57,Female,Canada,Vancouver,B2C Individual,Bronze,Email Referral
CUST-03206,2025-11-23,33,Female,Australia,Perth,B2C Individual,Bronze,Organic Search
CUST-03207,2024-03-10,62,Female,Australia,Sydney,B2C Individual,Bronze,Social Media
CUST-03208,2025-02-13,52,Male,Canada,Toronto,B2C Individual,Bronze,Organic Search
CUST-03209,2025-11-14,20,Male,United Kingdom,Birmingham,B2C Individual,Silver,Direct Market
CUST-03210,2025-12-23,22,Male,Germany,Frankfurt,B2B Small Business,Silver,Social Media
CUST-03211,2025-02-13,43,Male,United States,Houston,B2B Small Business,Bronze,Paid Search
CUST-03212,2024-12-17,28,Male,Canada,Vancouver,B2C Individual,Bronze,Paid Search
CUST-03213,2025-02-21,24,Male,United States,Los Angeles,B2C Individual,Bronze,Email Referral
CUST-03214,2024-04-05,27,Male,Canada,Toronto,Corporate Account,Silver,Direct Market
CUST-03215,2024-08-22,59,Male,United States,New York,B2C Individual,Silver,Email Referral
CUST-03216,2024-05-30,69,Female,United States,New York,B2C Individual,Silver,Email Referral
CUST-03217,2024-05-13,51,Male,United States,New York,B2C Individual,Gold,Email Referral
CUST-03218,2025-06-18,20,Female,United States,Houston,B2C Individual,Gold,Social Media
CUST-03219,2025-10-05,25,Female,Canada,Toronto,B2C Individual,Silver,Organic Search
CUST-03220,2024-12-19,48,Male,Canada,Vancouver,B2C Individual,Bronze,Organic Search
CUST-03221,2024-04-04,28,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Social Media
CUST-03222,2025-08-24,62,Female,United States,Phoenix,B2C Individual,Bronze,Paid Search
CUST-03223,2026-03-22,24,Male,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-03224,2025-10-12,62,Male,United States,Los Angeles,B2C Individual,Regular,Organic Search
CUST-03225,2026-01-07,19,Male,United States,Chicago,B2C Individual,Bronze,Social Media
CUST-03226,2025-01-01,23,Male,France,Marseille,B2C Individual,Silver,Organic Search
CUST-03227,2026-01-09,58,Male,United States,Phoenix,B2C Individual,Silver,Paid Search
CUST-03228,2025-04-09,49,Female,United States,New York,B2C Individual,Bronze,Paid Search
CUST-03229,2024-05-02,37,Female,United States,New York,B2C Individual,Bronze,Organic Search
CUST-03230,2025-09-05,51,Female,United States,Phoenix,B2C Individual,Silver,Email Referral
CUST-03231,2024-02-23,67,Male,United Kingdom,Edinburgh,B2C Individual,Bronze,Paid Search
CUST-03232,2026-02-18,33,Male,Germany,Frankfurt,B2C Individual,Bronze,Email Referral
CUST-03233,2026-03-13,42,Male,United States,Los Angeles,B2C Individual,Regular,Organic Search
CUST-03234,2024-08-17,29,Male,United States,Chicago,B2C Individual,Silver,Organic Search
CUST-03235,2024-07-05,24,Male,United States,Houston,B2C Individual,Bronze,Organic Search
CUST-03236,2025-11-28,56,Female,United States,Houston,B2C Individual,Bronze,Organic Search
CUST-03237,2024-09-25,34,Male,United States,Phoenix,B2C Individual,Silver,Organic Search
CUST-03238,2024-09-16,62,Female,Japan,Osaka,B2C Individual,Bronze,Organic Search
CUST-03239,2024-11-25,28,Male,Germany,Hamburg,B2C Individual,Bronze,Email Referral
CUST-03240,2024-10-26,23,Non-Binary,Germany,Berlin,B2B Small Business,Silver,Direct Market
CUST-03241,2024-07-15,40,Female,United Kingdom,London,B2C Individual,Bronze,Direct Market
CUST-03242,2024-03-07,44,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Direct Market
CUST-03243,2025-10-19,63,Male,United Kingdom,London,B2C Individual,Silver,Paid Search
CUST-03244,2024-05-01,23,Female,Canada,Calgary,B2C Individual,Bronze,Paid Search
CUST-03245,2025-11-07,55,Female,Canada,Calgary,Corporate Account,Bronze,Organic Search
CUST-03246,2024-11-09,19,Female,United States,Chicago,B2C Individual,Silver,Organic Search
CUST-03247,2024-08-17,39,Female,United Kingdom,Edinburgh,B2C Individual,Silver,Email Referral
CUST-03248,2025-02-04,37,Female,United Kingdom,Edinburgh,B2C Individual,Bronze,Email Referral
CUST-03249,2025-05-11,42,Male,Australia,Perth,B2C Individual,Bronze,Email Referral
CUST-03250,2024-04-14,32,Female,Germany,Berlin,B2C Individual,Regular,Email Referral
CUST-03251,2024-05-15,66,Female,United Kingdom,London,B2C Individual,Bronze,Organic Search
CUST-03252,2025-08-25,46,Male,United States,Los Angeles,B2B Small Business,Regular,Paid Search
CUST-03253,2025-09-09,25,Male,Germany,Hamburg,B2C Individual,Bronze,Paid Search
CUST-03254,2025-05-21,54,Male,United States,Los Angeles,B2C Individual,Bronze,Direct Market
CUST-03255,2025-03-05,66,Female,United States,Houston,B2C Individual,Silver,Direct Market
CUST-03256,2026-03-18,69,Male,United States,Houston,B2C Individual,Bronze,Social Media
CUST-03257,2025-12-12,50,Male,Canada,Vancouver,B2C Individual,Bronze,Organic Search
CUST-03258,2024-01-20,39,Male,United States,Chicago,B2C Individual,Bronze,Organic Search
CUST-03259,2026-03-22,67,Female,United States,Houston,B2C Individual,Regular,Paid Search
CUST-03260,2025-10-13,64,Male,France,Lyon,B2C Individual,Bronze,Email Referral
CUST-03261,2024-06-23,22,Female,United States,New York,Corporate Account,Silver,Organic Search
CUST-03262,2025-10-05,56,Male,United Kingdom,Edinburgh,B2C Individual,Gold,Organic Search
CUST-03263,2024-08-20,35,Female,United Kingdom,Edinburgh,B2C Individual,Gold,Paid Search
CUST-03264,2024-08-18,55,Non-Binary,United States,Houston,B2C Individual,Silver,Direct Market
CUST-03265,2024-06-04,54,Male,Canada,Vancouver,B2C Individual,Bronze,Paid Search
CUST-03266,2024-06-13,47,Male,United States,Phoenix,B2C Individual,Bronze,Social Media
CUST-03267,2024-06-05,68,Female,United Kingdom,London,B2C Individual,Bronze,Paid Search
CUST-03268,2025-03-20,48,Male,Germany,Frankfurt,B2C Individual,Bronze,Organic Search
CUST-03269,2025-06-18,27,Male,Germany,Hamburg,B2C Individual,Bronze,Organic Search
CUST-03270,2025-09-30,32,Female,Canada,Calgary,B2B Small Business,Bronze,Email Referral
CUST-03271,2025-02-14,59,Prefer Not to Say,United States,Phoenix,B2C Individual,Platinum,Email Referral
CUST-03272,2025-08-18,65,Female,United States,Houston,B2C Individual,Platinum,Paid Search
CUST-03273,2026-01-24,61,Male,Canada,Montreal,B2C Individual,Bronze,Paid Search
CUST-03274,2026-01-04,35,Male,United Kingdom,Birmingham,B2B Small Business,Bronze,Email Referral
CUST-03275,2024-02-28,40,Male,Australia,Brisbane,B2C Individual,Bronze,Social Media
