order_id,customer_id,product_id,order_date,quantity,discount,sales_amount,payment_method,order_status
ORD-010892,CUST-00246,PROD-0128,2025-10-20 17:22:10,1,0.05,517.98,Debit Card,Completed
ORD-010893,CUST-01735,PROD-0204,2025-10-20 18:17:37,5,0.05,1319.6,Apple Pay,Completed
ORD-010894,CUST-01998,PROD-0135,2025-10-20 18:46:16,2,0.0,728.54,PayPal,Completed
ORD-010895,CUST-02932,PROD-0037,2025-10-20 21:00:14,1,0.0,737.36,Apple Pay,Completed
ORD-010896,CUST-02131,PROD-0144,2025-10-20 22:39:34,2,0.15,543.98,Credit Card,Completed
ORD-010897,CUST-00317,PROD-0038,2025-10-21 00:08:18,1,0.05,189.6,BNPL (Klarna),Completed
ORD-010898,CUST-02693,PROD-0232,2025-10-21 02:26:25,3,0.0,2964.99,Credit Card,Completed
ORD-010899,CUST-03177,PROD-0099,2025-10-21 09:31:16,1,0.0,125.08,PayPal,Completed
ORD-010900,CUST-02418,PROD-0168,2025-10-21 11:02:14,3,0.05,660.23,Credit Card,Completed
ORD-010901,CUST-02797,PROD-0029,2025-10-21 13:57:12,3,0.0,1239.99,Apple Pay,Completed
ORD-010902,CUST-01720,PROD-0103,2025-10-21 18:17:22,2,0.0,284.84,Apple Pay,Completed
ORD-010903,CUST-02678,PROD-0145,2025-10-21 22:22:18,1,0.0,388.32,Debit Card,Completed
ORD-010904,CUST-02228,PROD-0243,2025-10-21 22:55:14,5,0.05,1261.17,Debit Card,Completed
ORD-010905,CUST-01807,PROD-0218,2025-10-21 23:30:24,1,0.0,124.11,PayPal,Shipped
ORD-010906,CUST-02650,PROD-0148,2025-10-21 23:46:17,4,0.0,3072.24,Apple Pay,Completed
ORD-010907,CUST-00600,PROD-0110,2025-10-22 00:07:33,1,0.0,119.58,PayPal,Completed
ORD-010908,CUST-01107,PROD-0153,2025-10-22 00:54:36,10,0.1,4829.67,Bank Transfer,Completed
ORD-010909,CUST-01556,PROD-0060,2025-10-22 00:55:31,3,0.1,1439.96,Debit Card,Completed
ORD-010910,CUST-00841,PROD-0166,2025-10-22 01:55:27,4,0.1,2247.48,PayPal,Completed
ORD-010911,CUST-00348,PROD-0063,2025-10-22 01:57:30,1,0.05,595.93,Debit Card,Completed
ORD-010912,CUST-01296,PROD-0039,2025-10-22 04:21:43,1,0.1,468.93,Debit Card,Completed
ORD-010913,CUST-00331,PROD-0126,2025-10-22 04:26:51,1,0.05,396.16,PayPal,Completed
ORD-010914,CUST-00610,PROD-0192,2025-10-22 04:34:34,1,0.0,194.74,Debit Card,Completed
ORD-010915,CUST-01945,PROD-0229,2025-10-22 04:42:27,1,0.0,527.91,PayPal,Refunded
ORD-010916,CUST-00744,PROD-0083,2025-10-22 06:00:01,5,0.0,2395.6,Bank Transfer,Completed
ORD-010917,CUST-00569,PROD-0021,2025-10-22 10:47:43,2,0.0,935.32,Credit Card,Completed
ORD-010918,CUST-01685,PROD-0032,2025-10-22 10:50:30,1,0.05,126.66,Debit Card,Completed
ORD-010919,CUST-02437,PROD-0028,2025-10-22 11:29:25,5,0.15,529.55,Credit Card,Cancelled
ORD-010920,CUST-00971,PROD-0103,2025-10-22 12:34:41,2,0.0,284.84,Debit Card,Refunded
ORD-010921,CUST-00747,PROD-0233,2025-10-22 13:33:12,4,0.05,2990.3,Credit Card,Completed
ORD-010922,CUST-02185,PROD-0012,2025-10-22 14:15:57,4,0.0,488.56,PayPal,Completed
ORD-010923,CUST-01765,PROD-0121,2025-10-22 14:44:42,2,0.05,542.16,PayPal,Completed
ORD-010924,CUST-01385,PROD-0111,2025-10-22 16:15:19,1,0.0,355.77,PayPal,Completed
ORD-010925,CUST-02330,PROD-0079,2025-10-22 17:56:59,10,0.0,6378.1,Debit Card,Completed
ORD-010926,CUST-01226,PROD-0092,2025-10-22 20:16:31,1,0.0,113.55,Debit Card,Completed
ORD-010927,CUST-01019,PROD-0120,2025-10-22 20:54:18,2,0.15,145.89,Debit Card,Completed
ORD-010928,CUST-02792,PROD-0085,2025-10-22 22:04:36,3,0.0,1416.39,Debit Card,Completed
ORD-010929,CUST-02579,PROD-0080,2025-10-22 22:40:44,1,0.05,40.0,PayPal,Completed
ORD-010930,CUST-00016,PROD-0151,2025-10-22 23:37:38,2,0.15,95.34,Apple Pay,Completed
ORD-010931,CUST-03053,PROD-0244,2025-10-23 02:09:32,1,0.05,322.38,Debit Card,Completed
ORD-010932,CUST-00568,PROD-0218,2025-10-23 02:57:25,1,0.0,124.11,Credit Card,Completed
ORD-010933,CUST-03186,PROD-0015,2025-10-23 03:28:08,1,0.0,170.24,Credit Card,Completed
ORD-010934,CUST-02025,PROD-0101,2025-10-23 05:01:55,3,0.05,1534.35,Credit Card,Completed
ORD-010935,CUST-03140,PROD-0012,2025-10-23 06:36:22,1,0.0,122.14,Debit Card,Completed
ORD-010936,CUST-01614,PROD-0132,2025-10-23 06:57:10,3,0.1,1098.87,Credit Card,Completed
ORD-010937,CUST-02078,PROD-0035,2025-10-23 07:19:18,2,0.05,136.72,Debit Card,Completed
ORD-010938,CUST-01543,PROD-0095,2025-10-23 07:20:27,2,0.05,815.02,Credit Card,Completed
ORD-010939,CUST-01932,PROD-0189,2025-10-23 07:40:06,3,0.2,1786.68,Credit Card,Completed
ORD-010940,CUST-02712,PROD-0027,2025-10-23 07:58:03,1,0.1,696.64,PayPal,Completed
ORD-010941,CUST-03047,PROD-0125,2025-10-23 12:48:31,1,0.05,598.61,BNPL (Klarna),Completed
ORD-010942,CUST-02923,PROD-0224,2025-10-23 14:29:15,1,0.05,652.56,Credit Card,Completed
ORD-010943,CUST-02070,PROD-0161,2025-10-23 15:00:56,2,0.1,540.0,Credit Card,Completed
ORD-010944,CUST-01455,PROD-0013,2025-10-23 15:05:49,2,0.1,525.8,Credit Card,Completed
ORD-010945,CUST-03102,PROD-0165,2025-10-23 16:42:32,1,0.0,707.39,Credit Card,Completed
ORD-010946,CUST-03004,PROD-0172,2025-10-23 19:04:07,2,0.05,1693.74,Credit Card,Completed
ORD-010947,CUST-01703,PROD-0002,2025-10-23 19:11:43,1,0.0,79.85,Credit Card,Completed
ORD-010948,CUST-02708,PROD-0166,2025-10-23 21:15:33,3,0.0,1872.9,Bank Transfer,Completed
ORD-010949,CUST-01434,PROD-0037,2025-10-23 22:14:48,2,0.2,1179.78,Debit Card,Completed
ORD-010950,CUST-03121,PROD-0187,2025-10-24 00:06:31,4,0.0,2550.88,Credit Card,Completed
ORD-010951,CUST-00325,PROD-0114,2025-10-24 00:36:25,1,0.0,889.28,Credit Card,Completed
ORD-010952,CUST-01322,PROD-0120,2025-10-24 01:50:44,3,0.0,257.46,Debit Card,Completed
ORD-010953,CUST-02229,PROD-0069,2025-10-24 03:22:19,1,0.0,241.11,PayPal,Completed
ORD-010954,CUST-00122,PROD-0018,2025-10-24 03:45:17,2,0.0,638.08,Credit Card,Completed
ORD-010955,CUST-02172,PROD-0048,2025-10-24 05:43:37,1,0.0,442.84,Credit Card,Completed
ORD-010956,CUST-01477,PROD-0081,2025-10-24 06:19:54,1,0.1,330.8,Credit Card,Completed
ORD-010957,CUST-00266,PROD-0066,2025-10-24 07:56:39,4,0.15,1010.96,Credit Card,Completed
ORD-010958,CUST-00028,PROD-0177,2025-10-24 09:09:32,1,0.0,561.11,Credit Card,Completed
ORD-010959,CUST-01283,PROD-0106,2025-10-24 11:11:08,1,0.1,267.04,Debit Card,Completed
ORD-010960,CUST-02125,PROD-0058,2025-10-24 12:09:09,3,0.0,420.75,PayPal,Completed
ORD-010961,CUST-00432,PROD-0163,2025-10-24 13:10:04,2,0.0,1116.22,Debit Card,Completed
ORD-010962,CUST-00879,PROD-0078,2025-10-24 13:36:49,1,0.3,511.28,BNPL (Klarna),Completed
ORD-010963,CUST-02942,PROD-0243,2025-10-24 13:40:06,1,0.0,265.51,Debit Card,Completed
ORD-010964,CUST-01059,PROD-0204,2025-10-24 13:56:29,1,0.0,277.81,Apple Pay,Completed
ORD-010965,CUST-00436,PROD-0186,2025-10-24 15:33:00,2,0.0,1281.5,Bank Transfer,Completed
ORD-010966,CUST-03186,PROD-0225,2025-10-24 16:29:57,3,0.2,1149.91,Apple Pay,Completed
ORD-010967,CUST-01086,PROD-0007,2025-10-24 17:43:11,1,0.0,1072.75,Credit Card,Refunded
ORD-010968,CUST-02100,PROD-0103,2025-10-24 17:56:04,2,0.0,284.84,Debit Card,Completed
ORD-010969,CUST-02164,PROD-0109,2025-10-24 20:08:19,3,0.05,2517.52,Credit Card,Completed
ORD-010970,CUST-02095,PROD-0009,2025-10-24 21:42:26,3,0.0,2153.1,Debit Card,Completed
ORD-010971,CUST-02486,PROD-0069,2025-10-25 01:03:29,1,0.0,241.11,Credit Card,Completed
ORD-010972,CUST-03484,PROD-0132,2025-10-25 01:30:33,1,0.0,406.99,Credit Card,Completed
ORD-010973,CUST-00101,PROD-0160,2025-10-25 02:47:54,2,0.05,354.65,Apple Pay,Completed
ORD-010974,CUST-01303,PROD-0133,2025-10-25 02:55:19,3,0.05,2080.53,PayPal,Completed
ORD-010975,CUST-02155,PROD-0056,2025-10-25 04:24:50,2,0.1,1301.02,BNPL (Klarna),Completed
ORD-010976,CUST-00983,PROD-0056,2025-10-25 10:25:44,2,0.0,1445.58,Debit Card,Completed
ORD-010977,CUST-03107,PROD-0244,2025-10-25 11:26:38,10,0.0,3393.5,Credit Card,Completed
ORD-010978,CUST-03049,PROD-0044,2025-10-25 11:39:18,1,0.05,270.32,Credit Card,Completed
ORD-010979,CUST-02407,PROD-0072,2025-10-25 11:51:16,3,0.0,1032.66,Debit Card,Completed
ORD-010980,CUST-00887,PROD-0141,2025-10-25 11:58:54,3,0.05,2673.1,Credit Card,Completed
ORD-010981,CUST-00800,PROD-0132,2025-10-25 12:20:14,4,0.1,1465.16,BNPL (Klarna),Shipped
ORD-010982,CUST-01026,PROD-0180,2025-10-25 12:45:47,10,0.3,3337.74,Credit Card,Completed
ORD-010983,CUST-01516,PROD-0203,2025-10-25 12:53:03,1,0.05,921.16,Credit Card,Completed
ORD-010984,CUST-01904,PROD-0015,2025-10-25 13:17:35,1,0.15,144.7,Credit Card,Completed
ORD-010985,CUST-01914,PROD-0120,2025-10-25 13:17:36,1,0.1,77.24,Apple Pay,Completed
ORD-010986,CUST-01296,PROD-0110,2025-10-25 20:03:06,3,0.2,286.99,PayPal,Completed
ORD-010987,CUST-01168,PROD-0082,2025-10-25 22:31:32,3,0.1,1608.31,PayPal,Completed
ORD-010988,CUST-00435,PROD-0084,2025-10-25 22:45:50,1,0.0,156.04,Credit Card,Completed
ORD-010989,CUST-01475,PROD-0001,2025-10-26 00:36:31,1,0.0,213.61,Debit Card,Completed
ORD-010990,CUST-02652,PROD-0193,2025-10-26 02:15:40,1,0.1,55.8,PayPal,Completed
ORD-010991,CUST-02614,PROD-0139,2025-10-26 02:17:36,1,0.05,576.42,Credit Card,Completed
ORD-010992,CUST-00916,PROD-0221,2025-10-26 02:47:35,1,0.0,853.03,PayPal,Completed
ORD-010993,CUST-02276,PROD-0189,2025-10-26 04:11:20,2,0.05,1414.46,Debit Card,Completed
ORD-010994,CUST-00545,PROD-0093,2025-10-26 08:39:44,1,0.15,378.03,Credit Card,Completed
ORD-010995,CUST-01238,PROD-0088,2025-10-26 10:05:01,2,0.0,76.72,Credit Card,Completed
ORD-010996,CUST-00648,PROD-0084,2025-10-26 10:35:01,1,0.05,148.24,Credit Card,Completed
ORD-010997,CUST-02296,PROD-0222,2025-10-26 10:48:38,3,0.05,1121.02,Debit Card,Completed
ORD-010998,CUST-01432,PROD-0191,2025-10-26 10:59:51,2,0.0,1935.7,Debit Card,Completed
ORD-010999,CUST-01077,PROD-0166,2025-10-26 12:14:17,1,0.0,624.3,Debit Card,Completed
ORD-011000,CUST-01600,PROD-0197,2025-10-26 12:39:20,2,0.15,892.02,Credit Card,Completed
ORD-011001,CUST-02362,PROD-0045,2025-10-26 16:32:01,1,0.2,9.95,Debit Card,Completed
ORD-011002,CUST-03446,PROD-0074,2025-10-26 17:52:30,10,0.15,4458.59,Credit Card,Completed
ORD-011003,CUST-00037,PROD-0198,2025-10-26 18:06:32,2,0.0,1025.86,PayPal,Completed
ORD-011004,CUST-00724,PROD-0068,2025-10-26 19:30:02,2,0.0,1113.06,Apple Pay,Completed
ORD-011005,CUST-01548,PROD-0004,2025-10-27 00:56:19,1,0.2,419.97,Debit Card,Completed
ORD-011006,CUST-00980,PROD-0199,2025-10-27 00:59:45,1,0.15,243.76,Credit Card,Completed
ORD-011007,CUST-00084,PROD-0048,2025-10-27 01:26:07,2,0.1,797.11,Apple Pay,Refunded
ORD-011008,CUST-02948,PROD-0097,2025-10-27 02:39:17,1,0.0,348.46,Credit Card,Completed
ORD-011009,CUST-01118,PROD-0137,2025-10-27 03:46:52,2,0.05,219.75,Debit Card,Completed
ORD-011010,CUST-03487,PROD-0090,2025-10-27 06:53:03,1,0.1,266.37,Credit Card,Completed
ORD-011011,CUST-01366,PROD-0243,2025-10-27 09:43:38,1,0.05,252.23,PayPal,Completed
ORD-011012,CUST-00719,PROD-0244,2025-10-27 11:17:55,1,0.05,322.38,Debit Card,Completed
ORD-011013,CUST-00550,PROD-0175,2025-10-27 12:13:01,10,0.1,2523.69,Debit Card,Completed
ORD-011014,CUST-03493,PROD-0233,2025-10-27 14:38:14,5,0.1,3541.14,Bank Transfer,Completed
ORD-011015,CUST-01372,PROD-0213,2025-10-27 15:33:30,1,0.0,531.01,Debit Card,Completed
ORD-011016,CUST-02763,PROD-0060,2025-10-27 16:31:41,1,0.0,533.32,Credit Card,Completed
ORD-011017,CUST-00587,PROD-0052,2025-10-27 16:54:59,1,0.1,443.48,BNPL (Klarna),Refunded
ORD-011018,CUST-03200,PROD-0124,2025-10-27 17:13:36,1,0.0,715.59,Credit Card,Completed
ORD-011019,CUST-01865,PROD-0086,2025-10-27 18:56:19,4,0.15,2417.47,Debit Card,Completed
ORD-011020,CUST-00152,PROD-0161,2025-10-27 20:25:30,2,0.1,540.0,Debit Card,Completed
ORD-011021,CUST-01062,PROD-0186,2025-10-27 21:57:29,5,0.15,2723.19,Apple Pay,Completed
ORD-011022,CUST-03499,PROD-0097,2025-10-27 22:41:30,3,0.0,1045.38,PayPal,Completed
ORD-011023,CUST-03177,PROD-0048,2025-10-28 01:07:10,2,0.0,885.68,Apple Pay,Completed
ORD-011024,CUST-02213,PROD-0133,2025-10-28 02:33:38,2,0.0,1460.02,PayPal,Completed
ORD-011025,CUST-02986,PROD-0213,2025-10-28 03:40:28,3,0.05,1513.38,Credit Card,Completed
ORD-011026,CUST-01568,PROD-0027,2025-10-28 07:12:42,2,0.0,1548.1,PayPal,Completed
ORD-011027,CUST-00212,PROD-0169,2025-10-28 08:29:14,1,0.0,211.95,Debit Card,Completed
ORD-011028,CUST-02574,PROD-0001,2025-10-28 10:11:00,2,0.0,427.22,Credit Card,Cancelled
ORD-011029,CUST-00742,PROD-0051,2025-10-28 14:05:55,1,0.05,700.18,Credit Card,Completed
ORD-011030,CUST-02180,PROD-0144,2025-10-28 16:12:16,10,0.05,3039.9,PayPal,Completed
ORD-011031,CUST-03224,PROD-0099,2025-10-28 19:07:29,1,0.0,125.08,BNPL (Klarna),Completed
ORD-011032,CUST-00096,PROD-0100,2025-10-28 20:13:51,1,0.0,16.65,PayPal,Refunded
ORD-011033,CUST-01527,PROD-0236,2025-10-28 21:46:17,1,0.15,113.68,PayPal,Completed
ORD-011034,CUST-03061,PROD-0160,2025-10-28 21:56:52,4,0.0,746.64,Credit Card,Completed
ORD-011035,CUST-00522,PROD-0221,2025-10-29 00:42:00,5,0.0,4265.15,Credit Card,Completed
ORD-011036,CUST-02422,PROD-0103,2025-10-29 03:11:29,2,0.0,284.84,Debit Card,Completed
ORD-011037,CUST-01040,PROD-0047,2025-10-29 04:21:29,1,0.0,664.5,Credit Card,Completed
ORD-011038,CUST-01703,PROD-0151,2025-10-29 04:56:19,1,0.0,56.08,PayPal,Completed
ORD-011039,CUST-02656,PROD-0015,2025-10-29 06:12:34,1,0.05,161.73,Credit Card,Completed
ORD-011040,CUST-00018,PROD-0154,2025-10-29 06:25:04,10,0.2,5666.8,Debit Card,Completed
ORD-011041,CUST-03481,PROD-0037,2025-10-29 11:04:26,3,0.0,2212.08,Credit Card,Completed
ORD-011042,CUST-03079,PROD-0217,2025-10-29 13:04:20,4,0.1,2542.86,Credit Card,Completed
ORD-011043,CUST-01720,PROD-0183,2025-10-29 13:14:20,2,0.15,1016.46,Debit Card,Completed
ORD-011044,CUST-03317,PROD-0130,2025-10-29 14:27:06,3,0.0,2543.61,Credit Card,Completed
ORD-011045,CUST-00978,PROD-0076,2025-10-29 15:51:39,1,0.0,167.52,Credit Card,Completed
ORD-011046,CUST-00879,PROD-0147,2025-10-29 16:12:14,1,0.0,265.78,Debit Card,Completed
ORD-011047,CUST-00594,PROD-0032,2025-10-29 18:36:18,4,0.15,453.32,Debit Card,Completed
ORD-011048,CUST-00643,PROD-0215,2025-10-29 18:53:11,1,0.0,875.91,Credit Card,Completed
ORD-011049,CUST-02177,PROD-0197,2025-10-29 19:42:12,2,0.0,1049.44,Debit Card,Completed
ORD-011050,CUST-00801,PROD-0055,2025-10-29 22:06:38,2,0.1,929.81,Credit Card,Completed
ORD-011051,CUST-00455,PROD-0217,2025-10-29 22:34:21,1,0.05,671.03,Credit Card,Completed
ORD-011052,CUST-01610,PROD-0099,2025-10-29 22:37:06,1,0.0,125.08,PayPal,Completed
ORD-011053,CUST-00876,PROD-0056,2025-10-29 23:25:48,1,0.05,686.65,Debit Card,Completed
ORD-011054,CUST-02619,PROD-0029,2025-10-29 23:57:47,2,0.05,785.33,Credit Card,Completed
ORD-011055,CUST-01096,PROD-0230,2025-10-29 23:59:43,1,0.05,555.75,Apple Pay,Completed
ORD-011056,CUST-01014,PROD-0109,2025-10-30 00:17:45,1,0.0,883.34,Bank Transfer,Completed
ORD-011057,CUST-03232,PROD-0084,2025-10-30 02:40:59,2,0.05,296.48,Credit Card,Completed
ORD-011058,CUST-01111,PROD-0239,2025-10-30 03:05:44,1,0.0,474.28,Credit Card,Completed
ORD-011059,CUST-02449,PROD-0164,2025-10-30 03:30:00,1,0.3,67.95,Debit Card,Completed
ORD-011060,CUST-00462,PROD-0116,2025-10-30 03:39:11,1,0.0,129.96,PayPal,Completed
ORD-011061,CUST-02137,PROD-0071,2025-10-30 06:34:11,1,0.0,194.58,Debit Card,Completed
ORD-011062,CUST-02871,PROD-0214,2025-10-30 07:05:09,2,0.0,1137.32,PayPal,Completed
ORD-011063,CUST-02054,PROD-0082,2025-10-30 08:39:47,5,0.15,2531.6,Debit Card,Completed
ORD-011064,CUST-00945,PROD-0053,2025-10-30 11:35:52,1,0.05,360.82,BNPL (Klarna),Completed
ORD-011065,CUST-00084,PROD-0085,2025-10-30 13:01:00,4,0.0,1888.52,Apple Pay,Completed
ORD-011066,CUST-03322,PROD-0086,2025-10-30 19:36:25,1,0.15,604.37,Credit Card,Completed
ORD-011067,CUST-01440,PROD-0167,2025-10-30 22:41:40,2,0.15,371.28,Debit Card,Completed
ORD-011068,CUST-03144,PROD-0076,2025-10-31 02:25:28,3,0.0,502.56,Debit Card,Completed
ORD-011069,CUST-02669,PROD-0011,2025-10-31 04:54:12,2,0.05,878.37,Debit Card,Completed
ORD-011070,CUST-01136,PROD-0076,2025-10-31 05:31:49,1,0.15,142.39,Bank Transfer,Completed
ORD-011071,CUST-02220,PROD-0218,2025-10-31 06:15:09,1,0.0,124.11,Credit Card,Completed
ORD-011072,CUST-00699,PROD-0030,2025-10-31 06:30:27,2,0.0,707.12,Debit Card,Completed
ORD-011073,CUST-01821,PROD-0079,2025-10-31 07:11:36,1,0.1,574.03,Apple Pay,Completed
ORD-011074,CUST-02321,PROD-0200,2025-10-31 08:42:28,2,0.05,56.43,Credit Card,Completed
ORD-011075,CUST-00530,PROD-0107,2025-10-31 09:10:13,1,0.0,53.57,Apple Pay,Completed
ORD-011076,CUST-00319,PROD-0181,2025-10-31 09:23:49,1,0.0,509.63,PayPal,Completed
ORD-011077,CUST-03154,PROD-0082,2025-10-31 09:24:55,2,0.1,1072.21,Credit Card,Completed
ORD-011078,CUST-01099,PROD-0202,2025-10-31 10:51:30,2,0.0,523.58,Credit Card,Completed
ORD-011079,CUST-02477,PROD-0136,2025-10-31 10:57:55,2,0.15,403.92,Credit Card,Completed
ORD-011080,CUST-02895,PROD-0230,2025-10-31 16:00:44,1,0.0,585.0,Credit Card,Completed
ORD-011081,CUST-03418,PROD-0227,2025-10-31 16:35:35,1,0.05,927.79,Debit Card,Completed
ORD-011082,CUST-00249,PROD-0020,2025-10-31 18:48:01,1,0.05,335.16,BNPL (Klarna),Refunded
ORD-011083,CUST-00387,PROD-0012,2025-10-31 21:07:02,3,0.0,366.42,Credit Card,Completed
ORD-011084,CUST-01958,PROD-0241,2025-11-01 00:34:39,2,0.0,1337.38,Credit Card,Completed
ORD-011085,CUST-01891,PROD-0067,2025-11-01 01:31:15,5,0.0,2874.35,Credit Card,Completed
ORD-011086,CUST-00363,PROD-0212,2025-11-01 04:29:54,1,0.05,31.46,Bank Transfer,Refunded
ORD-011087,CUST-03368,PROD-0178,2025-11-01 05:34:04,10,0.0,2699.8,Debit Card,Completed
ORD-011088,CUST-02116,PROD-0126,2025-11-01 05:35:15,2,0.0,834.02,Credit Card,Completed
ORD-011089,CUST-02486,PROD-0140,2025-11-01 06:09:38,3,0.0,1510.68,Apple Pay,Refunded
ORD-011090,CUST-03064,PROD-0054,2025-11-01 06:30:11,1,0.0,449.68,Bank Transfer,Completed
ORD-011091,CUST-01556,PROD-0216,2025-11-01 06:56:00,1,0.05,563.43,Debit Card,Completed
ORD-011092,CUST-01807,PROD-0080,2025-11-01 08:03:58,2,0.0,84.22,Credit Card,Refunded
ORD-011093,CUST-03205,PROD-0124,2025-11-01 08:38:02,2,0.0,1431.18,Credit Card,Cancelled
ORD-011094,CUST-03367,PROD-0182,2025-11-01 11:41:49,1,0.0,50.06,Credit Card,Completed
ORD-011095,CUST-00296,PROD-0074,2025-11-01 12:00:11,1,0.05,498.31,Credit Card,Completed
ORD-011096,CUST-02695,PROD-0147,2025-11-01 14:41:55,2,0.0,531.56,Credit Card,Completed
ORD-011097,CUST-01992,PROD-0233,2025-11-01 15:21:54,4,0.0,3147.68,Apple Pay,Completed
ORD-011098,CUST-02081,PROD-0142,2025-11-01 16:18:23,1,0.1,161.84,Credit Card,Completed
ORD-011099,CUST-01398,PROD-0180,2025-11-01 18:04:03,1,0.15,405.3,Debit Card,Completed
ORD-011100,CUST-00032,PROD-0206,2025-11-01 18:13:17,3,0.0,675.06,Credit Card,Completed
ORD-011101,CUST-00555,PROD-0150,2025-11-01 18:34:19,2,0.0,1982.92,Credit Card,Completed
ORD-011102,CUST-00305,PROD-0132,2025-11-01 19:30:38,1,0.1,366.29,PayPal,Completed
ORD-011103,CUST-00793,PROD-0239,2025-11-01 20:07:28,1,0.2,379.42,Credit Card,Completed
ORD-011104,CUST-01132,PROD-0116,2025-11-01 21:19:09,2,0.0,259.92,BNPL (Klarna),Completed
ORD-011105,CUST-00096,PROD-0059,2025-11-02 00:13:25,1,0.1,492.03,Credit Card,Completed
ORD-011106,CUST-01090,PROD-0162,2025-11-02 00:43:36,1,0.0,973.04,Credit Card,Completed
ORD-011107,CUST-02569,PROD-0064,2025-11-02 01:47:28,2,0.0,426.9,PayPal,Cancelled
ORD-011108,CUST-00230,PROD-0128,2025-11-02 01:52:26,1,0.05,517.98,BNPL (Klarna),Completed
ORD-011109,CUST-02781,PROD-0018,2025-11-02 02:41:00,1,0.0,319.04,BNPL (Klarna),Completed
ORD-011110,CUST-00358,PROD-0226,2025-11-02 04:01:14,1,0.0,676.77,PayPal,Completed
ORD-011111,CUST-00402,PROD-0082,2025-11-02 04:59:01,2,0.0,1191.34,BNPL (Klarna),Completed
ORD-011112,CUST-00790,PROD-0232,2025-11-02 08:22:48,1,0.15,840.08,Apple Pay,Completed
ORD-011113,CUST-00099,PROD-0031,2025-11-02 09:25:04,1,0.15,349.57,Credit Card,Completed
ORD-011114,CUST-00271,PROD-0234,2025-11-02 09:36:32,1,0.0,498.24,Apple Pay,Completed
ORD-011115,CUST-01799,PROD-0084,2025-11-02 12:02:33,1,0.05,148.24,Debit Card,Completed
ORD-011116,CUST-00362,PROD-0228,2025-11-02 15:18:51,2,0.0,294.82,Debit Card,Completed
ORD-011117,CUST-01188,PROD-0042,2025-11-02 15:29:24,5,0.05,1520.24,Credit Card,Completed
ORD-011118,CUST-02576,PROD-0202,2025-11-02 16:56:05,2,0.15,445.04,Debit Card,Completed
ORD-011119,CUST-03241,PROD-0131,2025-11-02 17:05:54,1,0.0,97.1,PayPal,Completed
ORD-011120,CUST-03093,PROD-0085,2025-11-02 19:55:22,1,0.0,472.13,PayPal,Completed
ORD-011121,CUST-00540,PROD-0228,2025-11-02 20:18:12,1,0.1,132.67,Credit Card,Completed
ORD-011122,CUST-01866,PROD-0183,2025-11-02 20:58:47,1,0.1,538.13,Credit Card,Completed
ORD-011123,CUST-02643,PROD-0010,2025-11-02 22:33:52,1,0.0,551.47,Debit Card,Completed
ORD-011124,CUST-00833,PROD-0071,2025-11-03 05:46:24,1,0.1,175.12,Credit Card,Completed
ORD-011125,CUST-02445,PROD-0022,2025-11-03 09:20:39,3,0.15,1132.81,PayPal,Completed
ORD-011126,CUST-01060,PROD-0151,2025-11-03 09:50:55,3,0.0,168.24,Credit Card,Completed
ORD-011127,CUST-02543,PROD-0076,2025-11-03 10:03:01,2,0.0,335.04,Credit Card,Completed
ORD-011128,CUST-00314,PROD-0231,2025-11-03 13:22:50,1,0.05,832.15,Debit Card,Completed
ORD-011129,CUST-02538,PROD-0013,2025-11-03 13:32:01,3,0.1,788.7,Debit Card,Completed
ORD-011130,CUST-01300,PROD-0168,2025-11-03 14:16:04,1,0.0,231.66,Credit Card,Refunded
ORD-011131,CUST-00233,PROD-0123,2025-11-03 19:40:30,1,0.0,225.67,Credit Card,Completed
ORD-011132,CUST-01640,PROD-0141,2025-11-03 21:02:05,1,0.0,937.93,Debit Card,Completed
ORD-011133,CUST-01030,PROD-0097,2025-11-04 02:20:54,1,0.0,348.46,BNPL (Klarna),Completed
ORD-011134,CUST-02712,PROD-0095,2025-11-04 05:29:20,1,0.1,386.06,BNPL (Klarna),Completed
ORD-011135,CUST-00244,PROD-0240,2025-11-04 05:39:52,1,0.0,740.49,PayPal,Completed
ORD-011136,CUST-02289,PROD-0051,2025-11-04 06:37:40,1,0.1,663.33,PayPal,Completed
ORD-011137,CUST-02606,PROD-0192,2025-11-04 07:27:35,3,0.0,584.22,Credit Card,Completed
ORD-011138,CUST-03345,PROD-0220,2025-11-04 07:38:18,1,0.3,176.74,Credit Card,Completed
ORD-011139,CUST-02123,PROD-0083,2025-11-04 08:09:04,1,0.05,455.16,Debit Card,Completed
ORD-011140,CUST-02331,PROD-0213,2025-11-04 08:32:45,1,0.0,531.01,PayPal,Completed
ORD-011141,CUST-01559,PROD-0096,2025-11-04 08:59:42,1,0.1,88.1,Credit Card,Completed
ORD-011142,CUST-00087,PROD-0090,2025-11-04 12:29:15,2,0.0,591.94,Debit Card,Completed
ORD-011143,CUST-00881,PROD-0126,2025-11-04 14:47:28,1,0.05,396.16,Credit Card,Completed
ORD-011144,CUST-02978,PROD-0013,2025-11-04 15:53:07,2,0.2,467.38,Debit Card,Completed
ORD-011145,CUST-01173,PROD-0157,2025-11-04 18:10:52,2,0.05,1322.19,PayPal,Completed
ORD-011146,CUST-03222,PROD-0199,2025-11-04 18:48:26,3,0.1,774.31,Apple Pay,Completed
